date,open,high,low,close
06/02/2015,1585,1580.5,1601,1596.5
09/02/2015,1596.5,1582.3,1596.5,1590.8
10/02/2015,1590.8,1582.5,1606.3,1602.5
11/02/2015,1602.5,1589,1605.3,1592.8
12/02/2015,1592.8,1592.8,1631.3,1621.5
13/02/2015,1621.5,1621.5,1644,1643.8
16/02/2015,1643.8,1636.3,1644.5,1644
17/02/2015,1644,1624.8,1644,1631.8
18/02/2015,1631.8,1631.8,1652.5,1649.8
19/02/2015,1649.8,1642.9,1663.1,1661.8
20/02/2015,1661.8,1654.5,1664.5,1659.8
23/02/2015,1659.8,1659,1672.3,1670.8
24/02/2015,1670.8,1658.5,1678.5,1678.5
25/02/2015,1678.5,1667.3,1678.5,1672.8
26/02/2015,1672.8,1670.5,1677.8,1674
27/02/2015,1674,1671,1687.5,1684.5
02/03/2015,1684.5,1667.5,1693.3,1679.3
03/03/2015,1679.3,1652,1686.5,1655
04/03/2015,1655,1635.8,1659.5,1657.8
05/03/2015,1657.8,1657.8,1671,1662.3
06/03/2015,1662.3,1652,1667.8,1653
09/03/2015,1653,1634,1658.5,1652.5
10/03/2015,1652.5,1632.8,1653.8,1634.8
11/03/2015,1634.8,1627,1661,1656
12/03/2015,1656,1645.3,1660,1654.8
13/03/2015,1654.8,1653,1665,1656.5
16/03/2015,1656.5,1656.5,1683.8,1681.8
17/03/2015,1681.8,1660.3,1685,1668.5
18/03/2015,1668.5,1667,1704,1691.3
19/03/2015,1691.3,1690.9,1712.3,1697.5
20/03/2015,1697.5,1696.5,1705.8,1705.8
23/03/2015,1705.8,1669.8,1705.8,1673
24/03/2015,1673,1666,1678.3,1676.3
25/03/2015,1676.3,1663.8,1679.8,1669
26/03/2015,1669,1636,1669,1656
27/03/2015,1656,1644.3,1670.5,1653.8
30/03/2015,1653.8,1653.8,1677,1675.8
31/03/2015,1675.8,1655,1678.3,1658
01/04/2015,1658,1643,1666.3,1656
02/04/2015,1656,1656,1665.5,1664.8
07/04/2015,1664.8,1664.8,1689.5,1684
08/04/2015,1684,1674.5,1690.3,1676
09/04/2015,1676,1676,1690,1689.3
10/04/2015,1689.3,1687.8,1695.5,1693
13/04/2015,1693,1683,1696.3,1694.5
14/04/2015,1694.5,1689.3,1703.3,1695.5
15/04/2015,1695.5,1695.5,1714,1709.3
16/04/2015,1709.3,1689,1710.3,1692.8
17/04/2015,1692.8,1666.8,1692.8,1666.8
20/04/2015,1666.8,1646.3,1666.8,1665.5
21/04/2015,1665.5,1665.5,1684.3,1683.3
22/04/2015,1683.3,1671.5,1702,1694
23/04/2015,1694,1667.8,1695.5,1673.5
24/04/2015,1673.5,1673.5,1689.3,1686
28/04/2015,2033.8,2033.1,2033.8,2033.1
29/04/2015,2028.2,2000.6,2040.5,2028.9
30/04/2015,2029,2023.8,2041,2040.4
01/05/2015,2016.4,1996.8,2018.4,2014.9
04/05/2015,,,,
05/05/2015,2009.2,1976.4,2018.7,2014
06/05/2015,2013.4,2012.4,2047.9,2019.1
07/05/2015,2023.4,1999.4,2029.8,2008.6
08/05/2015,2009.1,1986,2009.1,1994.7
11/05/2015,1996.9,1987.2,2018,2013.8
12/05/2015,2012.7,2000.1,2033.1,2030.5
13/05/2015,2034.9,2024.8,2043.8,2034.7
14/05/2015,2036.6,2032.6,2047.6,2047.4
15/05/2015,2045.3,2042.3,2066.4,2063.3
18/05/2015,2062,2058.2,2077.4,2076.9
19/05/2015,2079.9,2075.5,2097.6,2094
20/05/2015,2092.8,2067.2,2093.4,2080.9
21/05/2015,2082.7,2079.8,2101,2095.4
22/05/2015,2088.7,2082.8,2109.7,2107.7
26/05/2015,2102,2091.1,2113.9,2113.7
27/05/2015,2111.7,2099.4,2123,2119.9
28/05/2015,2117.9,2103.4,2125.7,2119.3
29/05/2015,2116.9,2101,2121.8,2103.3
01/06/2015,2101.9,2089.5,2106,2090.5
02/06/2015,2088.9,2088.9,2110.1,2107.5
03/06/2015,2108.3,2104.5,2112.7,2110
04/06/2015,2110.1,2094.5,2115.3,2097.8
05/06/2015,2102.8,2081.2,2110.9,2108.9
08/06/2015,2105.5,2096.1,2116,2107.4
09/06/2015,2104.2,2087.2,2106.3,2096.5
10/06/2015,2092.6,2087.9,2111.9,2093.9
11/06/2015,2090.5,2081.2,2108,2085.2
12/06/2015,2084.2,2079.5,2106,2105
15/06/2015,2104.7,2104.5,2136.9,2134.9
16/06/2015,2141,2132.1,2146.5,2145
17/06/2015,2143.3,2122.1,2144.3,2129.4
18/06/2015,2129.9,2117.1,2148.3,2145.6
19/06/2015,2139.9,2118.1,2163,2127.4
22/06/2015,2123.2,2117,2146.7,2144.8
23/06/2015,2145.3,2133,2147.7,2136.4
24/06/2015,2130.8,2128,2158.3,2155.3
25/06/2015,2156.9,2144.9,2172.9,2148.2
26/06/2015,2146.9,2141.6,2182.2,2174.4
29/06/2015,2169.7,2163.6,2184.5,2178.8
30/06/2015,2175.2,2144.8,2184.3,2149.3
01/07/2015,2140.5,2136.3,2174.2,2164.6
02/07/2015,2166.8,2151.6,2179,2177
03/07/2015,2172.3,2162.1,2184.7,2177.2
06/07/2015,2169.1,2163.5,2182.2,2165.5
07/07/2015,2166.8,2157.1,2177.8,2169.5
08/07/2015,2165.2,2162,2179.6,2178.2
09/07/2015,2177.4,2167.9,2201.3,2194.9
10/07/2015,2197.2,2189.6,2207.8,2206
13/07/2015,2199,2191.6,2209.5,2202.6
14/07/2015,2207.4,2202.4,2235.6,2231.1
15/07/2015,2220.8,2218.4,2239.9,2222.4
16/07/2015,2222.5,2213.5,2227.4,2218
17/07/2015,2211.9,2199.9,2222.9,2215.9
20/07/2015,2220.2,2202.8,2221.6,2219.7
21/07/2015,2219.6,2214.1,2230.6,2220.6
22/07/2015,2217.5,2161.6,2223.5,2178.1
23/07/2015,2171.7,2159.4,2181.7,2160.8
24/07/2015,2164.8,2128.6,2178.8,2129.1
27/07/2015,2126.1,2120.7,2146.3,2129.5
28/07/2015,2127.5,2116.5,2136.1,2132.5
29/07/2015,2134.3,2126.1,2141.6,2138.3
30/07/2015,2137.7,2131.5,2147.9,2144.7
31/07/2015,2144.8,2125,2148.6,2132.2
03/08/2015,2135.5,2110.8,2135.5,2113.4
04/08/2015,2114.1,2104.7,2121.6,2105
05/08/2015,2106.8,2059.7,2110.7,2071.4
06/08/2015,2069.5,2039,2070.3,2039.8
07/08/2015,2042.1,2025.6,2087.1,2083.3
10/08/2015,2064.3,2055,2075.7,2064.4
11/08/2015,2067.4,2022.5,2091.7,2055.5
12/08/2015,2055.8,2015.2,2058,2018.4
13/08/2015,2017.8,2003.6,2043.8,2033.6
14/08/2015,2030.9,2017.6,2044,2031.2
17/08/2015,2028.9,2021.3,2043.3,2028.6
18/08/2015,2030.2,2022.2,2043.1,2041
19/08/2015,2037,2036.3,2073.7,2067
20/08/2015,2057.9,2046.7,2078.2,2075.2
21/08/2015,2066.7,2037.9,2074.2,2042.6
24/08/2015,2027.1,1979.3,2060.7,2047.5
25/08/2015,2054.6,2044.7,2077.3,2057.3
26/08/2015,2052.6,2047.8,2075.9,2074.5
27/08/2015,2072.5,2068.7,2088.5,2087.8
28/08/2015,2094.4,2085.2,2112.7,2094.1
01/09/2015,2092,2091.5,2123,2120.5
02/09/2015,2111.8,2102.8,2124.9,2106.6
03/09/2015,2103.4,2099.9,2120.5,2112.4
04/09/2015,2115.8,2113.5,2163.5,2150.2
07/09/2015,2150.6,2148.3,2169.1,2166.7
08/09/2015,2162.1,2152.3,2169.6,2166.7
09/09/2015,2170.9,2165.1,2201.9,2200.7
10/09/2015,2197.4,2188.5,2206,2190
11/09/2015,2192.7,2173.4,2206.8,2182.2
14/09/2015,2185.9,2183.9,2206,2204
15/09/2015,2204.9,2177.4,2204.9,2179.8
16/09/2015,2182.7,2181.6,2196.1,2187.6
17/09/2015,2182.4,2175,2196.4,2196.3
18/09/2015,2192.2,2190.2,2212.2,2205.1
21/09/2015,2202.9,2198.4,2214.3,2212.2
22/09/2015,2212.1,2208,2233,2230.9
23/09/2015,2232.7,2229.2,2249.7,2249.7
24/09/2015,2247.5,2223.1,2248.6,2233.8
25/09/2015,2242.6,2230.1,2251.4,2235.6
28/09/2015,2232,2200.9,2235,2204.3
29/09/2015,2210,2172.2,2213.5,2172.4
30/09/2015,2171.1,2132.3,2176.1,2141.5
01/10/2015,2132.4,2121.3,2159.3,2128.6
02/10/2015,2128.4,2114.1,2142.5,2116.5
05/10/2015,2123.1,2108,2126.4,2121.1
06/10/2015,2121.4,2108.9,2122.1,2115.2
07/10/2015,2109.3,2098.5,2139,2098.5
08/10/2015,2096.4,2077.9,2099.6,2092.2
09/10/2015,2088.2,2078.3,2098.4,2081.8
12/10/2015,2083.9,2063,2093.8,2093.8
13/10/2015,2102.2,2079,2143.1,2136.5
14/10/2015,2131.3,2094,2134.4,2101.4
15/10/2015,2099.1,2083.4,2101.9,2095.6
16/10/2015,2088.3,2087.2,2113.5,2111.3
19/10/2015,2101.6,2101.3,2147.1,2147.1
20/10/2015,2143.3,2142.9,2181.1,2164.5
21/10/2015,2165.5,2126.3,2181.9,2134.3
22/10/2015,2128.9,2119.5,2156.7,2132.9
23/10/2015,2129.5,2120.9,2146.7,2138.3
26/10/2015,2140.6,2135.2,2170.2,2168.9
27/10/2015,2164.3,2160.3,2184.9,2180.7
28/10/2015,2178.8,2177.8,2194.3,2189.7
29/10/2015,2187.1,2167.8,2200.8,2188.5
30/10/2015,2186.7,2180.5,2205.4,2196.6
02/11/2015,2194.4,2182,2211.4,2210.9
03/11/2015,2209,2201.9,2216.2,2214.4
04/11/2015,2206,2176.4,2206.7,2178.4
05/11/2015,2174.3,2172,2217,2216.7
06/11/2015,2220.9,2201.2,2227.8,2222.2
09/11/2015,2214.9,2196.2,2221.2,2196.2
10/11/2015,2194.8,2192.6,2239.2,2236
11/11/2015,2225.8,2223.1,2247.5,2246.8
12/11/2015,2239.6,2239.5,2262.8,2259.6
13/11/2015,2265.5,2261.6,2294.1,2291.7
16/11/2015,2286.1,2282.6,2309.6,2298.8
17/11/2015,2290.7,2286.6,2306.4,2294
18/11/2015,2293.9,2274.8,2300.5,2279.2
19/11/2015,2279.4,2279,2295.9,2287.1
20/11/2015,2292.4,2269.8,2318,2289.2
23/11/2015,2289.1,2255.4,2289.1,2255.9
24/11/2015,2264.8,2264.3,2288.7,2284.9
25/11/2015,2281,2248.5,2286.1,2259.4
26/11/2015,2266.3,2256.8,2278.5,2257.9
27/11/2015,2257,2251.9,2272.9,2269.1
30/11/2015,2278.5,2268.5,2292.9,2275.9
01/12/2015,2273.6,2256.2,2281.4,2274.7
02/12/2015,2278.1,2265,2292.5,2291
03/12/2015,2291.8,2283,2305.5,2303.1
04/12/2015,2298.6,2292,2314.6,2306.8
07/12/2015,2307.7,2301.9,2328,2322
08/12/2015,2319.3,2267.8,2328.3,2279.5
09/12/2015,2281.7,2276.6,2290.2,2288.7
10/12/2015,2290.9,2274.7,2293.9,2275.8
11/12/2015,2281,2240.3,2288,2276.5
14/12/2015,2280,2274,2299.9,2298.9
15/12/2015,2299.9,2274.9,2300.4,2285.9
16/12/2015,2291.9,2259.8,2292.8,2260.8
17/12/2015,2268.8,2243.4,2269.9,2259.8
18/12/2015,2262.8,2243.8,2265.8,2256.8
21/12/2015,2250.1,2219.3,2256.8,2246.7
22/12/2015,2239.7,2222.2,2244.7,2226.7
23/12/2015,2223.7,2213.2,2260.8,2257.3
24/12/2015,2251.2,2249.9,2265.3,2258.7
29/12/2015,2236.2,2227.6,2242,2241.1
30/12/2015,2239,2230.1,2249,2247.8
31/12/2015,2243.8,2232.3,2259.7,2259.6
04/01/2016,2250.9,2203.7,2254.5,2205.7
05/01/2016,2209.6,2157.6,2220.6,2160.1
06/01/2016,2154.2,2109.5,2159.5,2111.9
07/01/2016,2098.3,2058.1,2107.2,2106.4
08/01/2016,2115.6,2112.6,2155.9,2152
11/01/2016,2138.8,2063.6,2139,2063.6
12/01/2016,2057.6,2043.5,2078.6,2063
13/01/2016,2057.3,2052.5,2081.7,2078
14/01/2016,2074.7,2057.2,2083.2,2059.4
15/01/2016,2070.4,2070.1,2115.5,2114.2
18/01/2016,2117.4,2105.5,2126.9,2113.2
